Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Wed Apr 22 11:27:20 CEST 2009
Usuario: evoflor
Presente Oscuro Del Espectro: Sí
La Referencia de Presente Del Espectro De: Sí
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: USB4F02353
Tiempo de integración (usec): 500000 (USB4F02353)
Promedio de Espectros Hechos un: 5 (USB4F02353)
El Alisar Del Furgón: 0 (USB4F02353)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: Sí (USB4F02353)
Estrobo/Lámpara Permitido: No (USB4F02353)
Correct for Detector Non-linearity: No (USB4F02353)
Párrafo de de Corregir del la del del de Externa del luz: No (USB4F02353)
Procesado del espectro de Número de pixeles en: 3648
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
177,79	257,645
178,00	257,645
178,22	257,645
178,44	687,912
178,66	-163,660
178,88	148,208
179,09	-239,149
179,31	329,391
179,53	472,136
179,75	250,602
179,96	1066,379
180,18	-184,000
180,40	405,414
180,62	397,347
180,83	-266,116
181,05	-1354,878
181,27	-27400,000
181,49	132,174
181,70	455,000
181,92	568,528
182,14	738,554
182,36	88,719
182,58	239,000
182,79	861,607
183,01	-60,757
183,23	68,694
183,45	-372,308
183,66	113,717
183,88	791,176
184,10	-3083,636
184,32	7,673
184,53	215,173
184,75	-234,168
184,97	48,401
185,18	7,707
185,40	-547,115
185,62	54,592
185,84	-44,323
186,05	96,502
186,27	-72,626
186,49	2715,385
186,71	79,332
186,92	206,167
187,14	-252,161
187,36	133,804
187,58	83,209
187,79	30,851
188,01	187,017
188,23	-141,761
188,45	181,672
188,66	363,393
188,88	-3198,182
189,10	-2029,000
189,31	-66,724
189,53	-32,117
189,75	287,273
189,97	53,462
190,18	-114,163
190,40	844,118
190,62	-66,751
190,83	-118,093
191,05	251,033
191,27	158,000
191,49	404,208
191,70	-187,981
191,92	-338,983
192,14	6,039
192,35	585,942
192,57	2222,857
192,79	89,507
193,01	118,418
193,22	133,268
193,44	-83,618
193,66	139,868
193,87	201,285
194,09	2,503
194,31	120,828
194,53	852,448
194,74	112,419
194,96	54,604
195,18	175,740
195,39	-231,398
195,61	-112,661
195,83	-364,783
196,04	76,964
196,26	-96,985
196,48	-8,354
196,70	102,783
196,91	83,962
197,13	167,342
197,35	-2,361
197,56	547,368
197,78	1836,567
198,00	493,706
198,21	587,379
198,43	-918,023
198,65	137,041
198,86	260,432
199,08	399,672
199,30	288,664
199,51	-165,472
199,73	257,347
199,95	230,446
200,16	482,692
200,38	118,346
200,60	143,081
200,81	278,373
201,03	167,391
201,25	-1714,000
201,46	70,634
201,68	32,611
201,90	909,091
202,11	1,908
202,33	257,630
202,55	477,500
202,76	-82,838
202,98	220,906
203,20	54,327
203,41	-352,632
203,63	116,091
203,85	-135400,000
204,06	-63,805
204,28	-285,060
204,50	186,537
204,71	363,251
204,93	-544,000
205,15	296,687
205,36	-269,216
205,58	166,603
205,80	-77,996
206,01	57,640
206,23	50,000
206,45	206,616
206,66	173,806
206,88	-27,899
207,10	197,273
207,31	272,318
207,53	325,143
207,75	42,464
207,96	1178,358
208,18	-214,164
208,39	63,417
208,61	3328,571
208,83	-241,436
209,04	135,760
209,26	-292,166
209,48	240,557
209,69	263,387
209,91	740,203
210,13	94,366
210,34	173,123
210,56	196,664
210,77	-1909,449
210,99	127,309
211,21	9870,588
211,42	-154,307
211,64	31,262
211,86	124,386
212,07	333,526
212,29	236,121
212,50	151,781
212,72	403,077
212,94	169,790
213,15	114,286
213,37	144,131
213,58	-66,741
213,80	-1910,714
214,02	10294,118
214,23	99,270
214,45	641,639
214,67	587,805
214,88	-261,074
215,10	-175,000
215,31	-36,463
215,53	125,682
215,75	182,261
215,96	1757,764
216,18	-754,930
216,39	168,289
216,61	262,227
216,83	560,268
217,04	1126,966
217,26	7,903
217,47	183,920
217,69	315,795
217,91	101,031
218,12	-159700,000
218,34	123,280
218,55	335,279
218,77	20,998
218,99	214,128
219,20	-152,139
219,42	342,226
219,63	-12,367
219,85	-157,836
220,06	185,000
220,28	212,441
220,50	53,982
220,71	62,423
220,93	3471,698
221,14	-2299,000
221,36	69,790
221,58	123,636
221,79	136,077
222,01	1043,103
222,22	511,842
222,44	-278,652
222,65	85,961
222,87	292,308
223,09	108,425
223,30	57,428
223,52	83,805
223,73	98,236
223,95	-8,310
224,16	210,515
224,38	290,995
224,60	110,187
224,81	84,455
225,03	145,154
225,24	179,795
225,46	144,186
225,67	13,608
225,89	57,068
226,10	529,819
226,32	1133,600
226,54	-12,919
226,75	0,459
226,97	130,949
227,18	157,959
227,40	170,092
227,61	21,806
227,83	1,414
228,04	148,963
228,26	46,124
228,47	55,932
228,69	177,872
228,91	142,502
229,12	65,495
229,34	42,528
229,55	57,949
229,77	34,154
229,98	-9,498
230,20	48,562
230,41	49,107
230,63	78,701
230,84	4,698
231,06	39,955
231,27	34,736
231,49	39,107
231,71	21,919
231,92	27,771
232,14	35,693
232,35	82,382
232,57	68,000
232,78	29,098
233,00	35,915
233,21	51,972
233,43	31,813
233,64	23,559
233,86	50,132
234,07	35,090
234,29	19,352
234,50	9,218
234,72	32,263
234,93	28,845
235,15	38,675
235,36	35,676
235,58	47,260
235,79	48,431
236,01	30,961
236,22	3,746
236,44	48,050
236,65	20,732
236,87	33,405
237,08	16,352
237,30	2,380
237,51	18,357
237,73	15,910
237,94	11,944
238,16	25,284
238,37	32,047
238,59	14,309
238,80	20,468
239,02	8,035
239,23	18,791
239,45	5,305
239,66	19,575
239,88	34,007
240,09	36,495
240,31	4,957
240,52	5,311
240,74	28,592
240,95	24,108
241,17	17,627
241,38	13,641
241,60	17,881
241,81	23,596
242,03	8,939
242,24	14,610
242,46	23,158
242,67	8,120
242,89	12,975
243,10	18,902
243,32	21,871
243,53	15,744
243,75	10,981
243,96	11,995
244,18	23,397
244,39	11,919
244,60	10,676
244,82	8,228
245,03	21,605
245,25	14,597
245,46	20,292
245,68	2,691
245,89	18,664
246,11	18,567
246,32	15,604
246,54	11,996
246,75	16,128
246,97	10,378
247,18	24,650
247,39	13,674
247,61	12,950
247,82	19,567
248,04	8,886
248,25	14,175
248,47	18,863
248,68	19,052
248,90	6,682
249,11	18,082
249,33	26,329
249,54	15,874
249,75	10,544
249,97	9,743
250,18	19,771
250,40	18,820
250,61	2,481
250,83	10,215
251,04	6,770
251,25	17,419
251,47	7,719
251,68	13,896
251,90	14,120
252,11	15,224
252,33	13,413
252,54	14,013
252,76	13,708
252,97	8,022
253,18	7,262
253,40	8,217
253,61	6,150
253,83	15,659
254,04	12,848
254,25	12,006
254,47	7,173
254,68	10,832
254,90	12,892
255,11	9,592
255,33	17,144
255,54	6,732
255,75	10,311
255,97	8,612
256,18	7,902
256,40	15,070
256,61	8,989
256,82	4,512
257,04	20,484
257,25	9,791
257,47	10,513
257,68	8,976
257,89	13,828
258,11	12,006
258,32	13,941
258,54	11,959
258,75	16,068
258,96	16,192
259,18	11,281
259,39	8,568
259,61	11,000
259,82	9,777
260,03	13,415
260,25	9,245
260,46	8,305
260,68	10,027
260,89	7,898
261,10	12,853
261,32	11,026
261,53	10,244
261,75	12,683
261,96	1,100
262,17	15,474
